pub_rep,researcher,title_paper,listed_species,year,listed_sp_stage,prey_diet_item,prey_diet_binomial,prey_sp_stage,method,prey_ecosystem,prey_phylum,prey_class,prey_functional_group,prey_provenance,method_simple_1,method_simple_2
81,jb,Food Habits of Bald Eagles Wintering in Northern Arizona,Haliaeetus leucocephalus,2000,adult,mule deer,Odocoileus hemionus,unreported,castings,terrestrial,vertebrate,mammalia,herbivore,native,castings,none
81,jb,Food Habits of Bald Eagles Wintering in Northern Arizona,Haliaeetus leucocephalus,2000,adult,ruddy duck,Oxyura jamaicensis,unreported,castings,aquatic,vertebrate,aves,omnivore,native,castings,none
81,jb,Food Habits of Bald Eagles Wintering in Northern Arizona,Haliaeetus leucocephalus,2000,adult,eared grebe,Podiceps nigricollis,unreported,castings,aquatic,vertebrate,aves,invertivore,native,castings,none
81,jb,Food Habits of Bald Eagles Wintering in Northern Arizona,Haliaeetus leucocephalus,2000,adult,pied-billed grebe,Podilymbus podiceps,unreported,castings,aquatic,vertebrate,aves,invertivore,native,castings,none
81,jb,Food Habits of Bald Eagles Wintering in Northern Arizona,Haliaeetus leucocephalus,2000,adult,northern shoveler,Spatula clypeata,unreported,castings,aquatic,vertebrate,aves,omnivore,native,castings,none
81,jb,Food Habits of Bald Eagles Wintering in Northern Arizona,Haliaeetus leucocephalus,2000,adult,desert cottontail,Sylvilagus audubonii,unreported,castings,terrestrial,vertebrate,mammalia,herbivore,native,castings,none
82,jb,Availability and Ingestion of Lead Shotshell Pellets by Migrant Bald Eagles in Saskatchewan,Haliaeetus leucocephalus,2000,adult,mallard,Anas platyrhynchos,unreported,"prey remains, observation",aquatic,vertebrate,aves,omnivore,native,prey remains,observation
82,jb,Availability and Ingestion of Lead Shotshell Pellets by Migrant Bald Eagles in Saskatchewan,Haliaeetus leucocephalus,2000,adult,greater white-fronted goose,Anser albifrons,unreported,"prey remains, observation",terrestrial,vertebrate,aves,herbivore,native,prey remains,observation
82,jb,Availability and Ingestion of Lead Shotshell Pellets by Migrant Bald Eagles in Saskatchewan,Haliaeetus leucocephalus,2000,adult,greater white-fronted goose,Anser albifrons,unreported,"prey remains, observation",terrestrial,vertebrate,aves,herbivore,native,prey remains,observation
82,jb,Availability and Ingestion of Lead Shotshell Pellets by Migrant Bald Eagles in Saskatchewan,Haliaeetus leucocephalus,2000,adult,snow goose,Anser caerulescens,unreported,"prey remains, observation",terrestrial,vertebrate,aves,herbivore,native,prey remains,observation
82,jb,Availability and Ingestion of Lead Shotshell Pellets by Migrant Bald Eagles in Saskatchewan,Haliaeetus leucocephalus,2000,adult,ross's goose,Anser rossii,unreported,"prey remains, observation",terrestrial,vertebrate,aves,herbivore,native,prey remains,observation
82,jb,Availability and Ingestion of Lead Shotshell Pellets by Migrant Bald Eagles in Saskatchewan,Haliaeetus leucocephalus,2000,adult,canada goose,Branta canadensis,unreported,"prey remains, observation",terrestrial,vertebrate,aves,herbivore,native,prey remains,observation
82,jb,Availability and Ingestion of Lead Shotshell Pellets by Migrant Bald Eagles in Saskatchewan,Haliaeetus leucocephalus,2000,adult,american coot,Fulica americana,unreported,"prey remains, observation",aquatic,vertebrate,aves,omnivore,native,prey remains,observation
83,jb,Numerical and Functional Responses of Migrant Bald Eagles Exploiting a Seasonally Concentrated Food Source,Haliaeetus leucocephalus,2000,adult,kokanee salmon,Oncorhynchus nerka,unreported,observation,aquatic,vertebrate,actinopterygii,planktivore,native,observation,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,cattle,Bos taurus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,introduced,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,rock dove,Columba livia,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,introduced,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,common carp,Cyprinus carpio,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,introduced,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,ring-necked pheasant,Phasianus colchicus,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,introduced,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,western grebe,Aechmophorus occidentalis,unreported,prey remains,aquatic,vertebrate,aves,piscivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,wood duck,Aix sponsa,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,american shad,Alosa sapidissima,unreported,prey remains,aquatic,vertebrate,actinopterygii,planktivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,white catfish,Ameiurus catus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,brown bullhead,Ameiurus nebulosus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,brown bullhead,Ameiurus nebulosus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,northern pintail,Anas acuta,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,green-winged teal,Anas crecca,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,cinnamon teal,Anas cyanoptera,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,mallard,Anas platyrhynchos,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,gadwall,Anas strepera,unreported,prey remains,aquatic,vertebrate,aves,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,greater white-fronted goose,Anser albifrons,unreported,prey remains,terrestrial,vertebrate,aves,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,snow goose,Anser caerulescens,unreported,prey remains,terrestrial,vertebrate,aves,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,sacramento perch,Archoplites interruptus,unreported,prey remains,aquatic,vertebrate,actinopterygii,insectivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,great blue heron,Ardea herodias,unreported,prey remains,aquatic,vertebrate,aves,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,lesser scaup,Aythya affinis,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,redhead,Aythya americana,unreported,prey remains,aquatic,vertebrate,aves,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,ring-necked duck,Aythya collaris,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,canada goose,Branta canadensis,unreported,prey remains,terrestrial,vertebrate,aves,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,common goldeneye,Bucephala clangula,unreported,prey remains,aquatic,vertebrate,aves,invertivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,sacramento sucker,Catostomus occidentalis,unreported,prey remains,aquatic,vertebrate,actinopterygii,detritivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,tahoe sucker,Catostomus tahoensis,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,western pond turtule,Clemmys marmorata,unreported,prey remains,aquatic,vertebrate,reptilia,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,northern flicker,Colaptes auratus,unreported,prey remains,terrestrial,vertebrate,aves,insectivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,band-tailed pigeon,Columba fasciata,unreported,prey remains,terrestrial,vertebrate,aves,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,american crow,Corvus brachyrhynchos,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,common raven,Corvus corax,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,steller's jay,Cyanocitta stelleri,unreported,prey remains,terrestrial,vertebrate,mammalia,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,tundra swan,Cygnus columbianus,unreported,prey remains,terrestrial,vertebrate,aves,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,brewer's blackbird,Euphagus cyanocephalus,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,american coot,Fulica americana,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,tule perch,Hysterocarpus traski,unreported,prey remains,aquatic,vertebrate,actinopterygii,invertivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,channel catfish,Ictalurus punctatus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,western gull,Larus occidentalis,unreported,prey remains,aquatic,vertebrate,aves,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,bluegill,Lepomis macrochirus,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,bluegill,Lepomis macrochirus,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,black-tailed jackrabbit,Lepus californicus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,black-tailed jackrabbit,Lepus californicus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,american widgeon,Mareca americana,unreported,prey remains,aquatic,vertebrate,aves,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,yellow-bellied marmot,Marmota flaviventris,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,belted kingfisher,Megaceryle alcyon,unreported,prey remains,terrestrial,vertebrate,aves,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,western screech-owl,Megascops kennicottii,unreported,prey remains,terrestrial,vertebrate,aves,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,acorn woodpecker,Melanerpes formicivorus,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,striped skunk,Mephitis mephitis,unreported,prey remains,terrestrial,vertebrate,mammalia,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,common merganser,Mergus merganser,unreported,prey remains,aquatic,vertebrate,aves,piscivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,smallmouth bass,Micropterus dolomieu,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,spotted bass,Micropterus punctulatus,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,largemouth bass,Micropterus salmoides,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,california vole,Microtus californicus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,hardhead,Mylopharodon conocephalus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
84,jb,Prey of Nesting Bald Eagles in Northern California,Haliaeetus leucocephalus,1999,adult,double-crested cormorant,Nannopterum auritum,unreported,prey remains,aquatic,vertebrate,aves,piscivore,native,prey remains,none
